document_id,company_code,fiscal_year,fiscal_period,posting_date,semantic_scenario_id,business_process,document_type,source,counterparty_type,reference,line_count,debit_total,credit_total,top_gl_accounts,line_text_sample
019f6934-2a52-7da3-96fd-e335c5a18858,C001,2024,8,2024-08-28 01:56:44,A2R_DEPRECIATION,A2R,SA,recurring,InternalDepartment,DEPR-202408-C001-0603,111,1160745053.0,1160745053.0,"6000,6050,1510",C001:월차 감가상각 | C001:감가상각누계액 | C001:상각비 계상 | C001:감가상각비
df4d3122-d787-455a-9ff9-87cf3a54b39e,C001,2023,7,2023-07-11 14:02:32,H2R_PAYROLL_ACCRUAL,H2R,HR,adjustment,InternalDepartment,EXP-C001-2023-000570,2,116165.0,116165.0,"6100,2120",급여 비용 [HR] | 4대보험 회사부담분 ref-HR
c73a86b3-7138-4e95-a672-4cde0b4c85b0,C001,2022,8,2022-08-16 13:04:50,H2R_PAYROLL_ACCRUAL,H2R,HR,automated,Employee,EXP-C001-2022-000230-C001-2022-HR-000410,2,12278153.0,12278153.0,"6100,2120",급여 비용 ref-HR | 급여세 예수금 ref-HR
b456a244-1acb-419e-969e-bb6e0059e9ca,C001,2024,7,2024-07-29 11:24:16,H2R_PAYROLL_ACCRUAL,H2R,HR,manual,InternalDepartment,EXP-C001-2024-000129-C001-2024-HR-000371,2,7905810.0,7905810.0,"6100,2210",C001:급여 비용 | C001:직접노무비
1c319507-81b7-4763-b5cf-e39c5775311c,C001,2024,2,2024-02-29 09:49:35,H2R_PAYROLL_ACCRUAL,H2R,HR,recurring,InternalDepartment,EXP-C001-2024-000329-C001-2024-HR-000102,2,4462231.0,4462231.0,"6100,2120",payroll payment run | 4대보험 회사부담분 [HR]
f179bbc0-348a-4fbe-809f-12b6d9389c36,C001,2024,11,2024-11-14 09:06:50,H2R_PAYROLL_PAYMENT,H2R,BK,adjustment,Bank,EXP-C001-2024-000212,4,2854700.0,2854700.0,"1000,2120,2210",급여 미지급금 반제 [BK] | 급여 이체 ref-BK | 원천세 납부 ref-BK
5a84e480-04e5-4d3c-92d4-569f0e031725,C001,2023,7,2023-07-13 17:37:23,H2R_PAYROLL_PAYMENT,H2R,BK,automated,Bank,EXP-C001-2023-000476,2,14745.0,14745.0,"2120,1000",원천세 납부 [BK] | 급여 이체 ref-BK
440c94ce-67bc-40e7-a6c1-eb78539ccf1f,C001,2024,11,2024-11-27 11:02:28,H2R_PAYROLL_PAYMENT,H2R,BK,manual,Bank,EXP-C001-2024-000188,2,9452170.0,9452170.0,"2210,1000",급여 대금 지급 ref-BK | 원천세 납부 [BK]
89375d0e-33b3-4e69-995a-e61f473153d0,C001,2024,9,2024-09-26 14:42:59,H2R_PAYROLL_PAYMENT,H2R,BK,recurring,TaxAuthority,EXP-C001-2024-000069,2,1516943.0,1516943.0,"2210,1000",C001:급여 미지급금 반제 | 급여 대금 지급 ref-BK
8e95b0d7-2d74-48ca-b0a0-2f7c8fc2d625,C001,2024,10,2024-10-31 10:22:21,H2R_PAYROLL_PAYMENT,H2R,HR,adjustment,TaxAuthority,EXP-C001-2024-000094,2,20683.0,20683.0,"2210,1000",급여 미지급금 반제 ref-HR | C001:급여 이체
3d89585a-2b55-4d80-8d79-58842e711fb9,C001,2022,9,2022-09-24 16:50:10,H2R_PAYROLL_PAYMENT,H2R,HR,automated,PayrollProvider,EXP-C001-2022-000326,2,1762284.0,1762284.0,"2210,1000",급여 이체 ref-HR | 원천세 납부 ref-HR
7317641e-7788-484f-89cd-6bdbbbe43279,C001,2022,8,2022-08-18 15:52:44,H2R_PAYROLL_PAYMENT,H2R,HR,manual,PayrollProvider,EXP-C001-2022-000468,2,27180.0,27180.0,"2210,1000",C001:급여 미지급금 반제 | 급여 대금 지급 ref-HR
6404519f-37a3-4805-88b4-8a698b6205d1,C001,2024,2,2024-02-12 20:10:46,H2R_PAYROLL_PAYMENT,H2R,HR,recurring,PayrollProvider,EXP-C001-2024-000116,2,442929.0,442929.0,"2210,1000",C001:급여 대금 지급 | 급여 미지급금 반제 [HR]
032e3900-cce1-4e3d-93d3-46907e6ed6ba,C001,2022,10,2022-10-27 11:47:55,H2R_PAYROLL_PAYMENT,H2R,KZ,adjustment,Employee,EXP-C001-2022-000529,2,616226.0,616226.0,"2210,1000",원천세 납부 | 급여 대금 지급 [KZ]
5db41433-adf5-46c6-bb1a-251fa0cfb2b0,C001,2024,3,2024-03-05 08:45:57,H2R_PAYROLL_PAYMENT,H2R,KZ,automated,TaxAuthority,EXP-C001-2024-000540,2,118375050.0,118375050.0,"2210,1000",C001:급여 대금 지급 | 급여 미지급금 반제
62081126-932d-49df-aaa8-8517b785064f,C001,2022,7,2022-07-13 08:36:43,H2R_PAYROLL_PAYMENT,H2R,KZ,manual,TaxAuthority,EXP-C001-2022-000383,2,29579.0,29579.0,"2210,1000", | 급여 이체 ref-KZ
f5ad73b9-5dcf-4cb6-ac64-ddfa6a50e96a,C001,2022,6,2022-06-30 14:02:46,H2R_PAYROLL_PAYMENT,H2R,KZ,recurring,Bank,EXP-C001-2022-000437,2,887103.0,887103.0,"2210,1000",급여 이체 [KZ] | 원천세 납부 ref-KZ
019f6934-18df-7a81-a3d7-9b2cc335f1a0,C001,2023,3,2023-03-25 01:45:15,H2R_PAYROLL_PAYMENT,H2R,SA,automated,Employee,PAYRUN-202303-C001-0603,141,3214703512.0,3214703512.0,"2210,2120,1000",C001:급여 대금 지급 | 급여 이체 [HR] | 급여 미지급금 반제 | 급여 이체 ref-KZ
019f6934-17da-7e41-ac76-6b5ef45eb398,C001,2024,12,2024-12-01 04:34:09,IC_INTERCOMPANY_SALE,Intercompany,IC,automated,IntercompanyAffiliate,IC202412000950,2,598745527.0,598745527.0,"5000,2050",내부매입 - 2024년 4분기 | 내부거래 미지급금 - 내부매입 2024년 4분기
8e503375-eaa3-4d2c-ba91-6dca6d98e844,C001,2023,8,2023-08-10 15:26:17,O2C_CASH_RECEIPT,O2C,BK,adjustment,Customer,SO-C001-2023-000067,2,2220622.0,2220622.0,"1000,1100",매출채권 회수 ref-BK | 고객 대금 수금 [BK]
07ff2f50-1acb-42f9-ae0e-e4ce89a72b05,C001,2024,4,2024-04-19 13:19:42,O2C_CASH_RECEIPT,O2C,BK,automated,Customer,SO-C001-2024-000945,2,905969.0,905969.0,"1000,1100",C001:매출채권 회수 | C001:고객 대금 수금
949d981e-ca18-44dd-b8b5-f71eccab6118,C001,2023,9,2023-09-27 14:33:40,O2C_CASH_RECEIPT,O2C,BK,manual,Customer,SO-C001-2023-001821,4,82200.0,82200.0,"1000,1100",고객 대금 수금 | 고객 입금 반제 ref-BK
3e4a56f0-e3c7-4e9e-93e0-5a1262f02612,C001,2023,9,2023-09-13 08:47:37,O2C_CASH_RECEIPT,O2C,BK,recurring,Customer,SO-C001-2023-000476,2,247258.0,247258.0,"1000,1100",C001:고객 입금 반제 | C001:고객 대금 수금
02d2e844-23b3-4475-8afe-c8dca06dc0b0,C001,2022,10,2022-10-21 15:34:56,O2C_CASH_RECEIPT,O2C,DZ,adjustment,Customer,SO-C001-2022-001178,2,36524236.0,36524236.0,"1000,1100",C001:매출채권 회수 | 매출채권 회수 [DZ]
0c84f41f-1d64-46ca-a0b6-3ef11182949a,C001,2022,9,2022-09-22 14:58:50,O2C_CASH_RECEIPT,O2C,DZ,automated,Customer,SO-C001-2022-000867,2,3027291.0,3027291.0,"1000,1100",C001:매출채권 회수 | 매출채권 회수
8d5ffb19-caa8-44f6-943a-fa110ed15a5b,C001,2024,10,2024-10-03 16:06:14,O2C_CASH_RECEIPT,O2C,DZ,manual,Bank,SO-C001-2024-001333-C001-2024-DZ-000410,2,735131.0,735131.0,"1000,1100",고객 입금 반제 ref-DZ | 고객 입금 반제 [DZ]
26a9d07c-68be-46a8-95f2-d1fd00673956,C001,2022,11,2022-11-07 13:04:27,O2C_CASH_RECEIPT,O2C,DZ,recurring,Customer,SO-C001-2022-001493-C001-2022-DZ-000499,2,21886.0,21886.0,"1000,1100",고객 입금 반제 [DZ] | 고객 입금 반제
b108e0b8-4aba-4e81-aa86-061b2c669769,C001,2024,2,2024-02-27 04:51:17,O2C_CUSTOMER_INVOICE,O2C,DR,adjustment,Customer,SO-C001-2024-001993-C001-2024-DR-000812,5,17926338.0,17926338.0,"1100,4000,2110",C001:고객 매출 청구 | 제품 매출 ref-DR | 제품 매출 | 제품 매출 [DR]
24a00058-5cbe-4698-a7d7-5ddf45fc03ab,C001,2022,7,2022-07-28 16:37:29,O2C_CUSTOMER_INVOICE,O2C,DR,automated,Customer,SO-C001-2022-000799-C001-2022-DR-003139,3,2299161.0,2299161.0,"1100,4000,2110",매출채권 인식 | 매출채권 인식 [DR] | 매출세액
3389f4ca-81ad-481f-89ad-6961dd36f7c2,C001,2023,8,2023-08-08 20:18:25,O2C_CUSTOMER_INVOICE,O2C,DR,manual,Customer,SO-C001-2023-000271-C001-2023-DR-003392,5,7618741.0,7618741.0,"1100,4100,4000,2110",C001:제품 매출 | 고객 매출 청구 [DR] | c001:고객 매출 청구 | 매출세액
b78962d5-c50f-4d15-8bb9-eab101a55207,C001,2024,7,2024-07-29 18:24:17,O2C_CUSTOMER_INVOICE,O2C,DR,recurring,Customer,SO-C001-2024-001265-C001-2024-DR-003248,3,2860388.0,2860388.0,"1100,4000,2110",제품 매출 [DR] | C001:제품 매출 | 매출세액
11f8585a-7e53-4187-bb35-e4982b83d9e5,C001,2024,7,2024-07-19 16:51:46,P2P_PAYMENT,P2P,BK,adjustment,VendorOfficeSupplies,PO-C001-2024-001121,2,15490.0,15490.0,"2900,1000",거래처 대금 지급 ref-BK | 구매대금 지급 [BK]
0073b4b3-a23e-4e43-b721-70596d8f4a49,C001,2022,8,2022-08-16 10:26:27,P2P_PAYMENT,P2P,BK,automated,VendorUtilities,PO-C001-2022-001192-C001-2022-BK-001143,2,71021.0,71021.0,"2000,1000",C001:구매대금 지급 | 거래처 대금 지급 [BK]
a5dffdd3-fb1f-4cc3-b4e2-2f9250f71755,C001,2022,8,2022-08-19 10:24:22,P2P_PAYMENT,P2P,BK,manual,VendorRawMaterial,,2,1129270.0,1129270.0,"2000,1000",구매대금 지급 ref-BK | C001:매입채무 결제
11c00734-c493-4fef-b9d5-aeb414fd288c,C001,2024,3,2024-03-14 11:12:19,P2P_PAYMENT,P2P,BK,recurring,VendorService,PO-C001-2024-000794-C001-2024-BK-000372,2,2188185.0,2188185.0,"2000,1000",구매대금 지급 [BK] | 매입채무 결제 [BK]
aba438df-dc34-42f2-a000-3cccc244e456,C001,2023,9,2023-09-18 10:05:00,P2P_PAYMENT,P2P,KZ,adjustment,VendorRawMaterial,PO-C001-2023-000685-C001-2023-KZ-000875,2,2272014.0,2272014.0,"2900,1000",C001:구매대금 지급 | C001:매입채무 결제
8e9dbcb7-8361-4a65-9018-157e42d2dc30,C001,2024,9,2024-09-27 15:46:55,P2P_PAYMENT,P2P,KZ,automated,VendorRawMaterial,PO-C001-2024-000488,2,27104.0,27104.0,"2000,1000",매입채무 결제 ref-KZ | 매입채무 결제
a7a9416a-cb51-4c08-816b-2504ae928e38,C001,2024,3,2024-03-07 18:08:29,P2P_PAYMENT,P2P,KZ,manual,VendorRawMaterial,PO-C001-2024-001514-C001-2024-KZ-000236,2,10270460.0,10270460.0,"2000,1000",구매대금 지급 | 구매대금 지급 ref-KZ
364f7be7-cd75-4238-ab1d-e66ef3b90987,C001,2023,6,2023-06-15 10:32:12,P2P_PAYMENT,P2P,KZ,recurring,VendorRawMaterial,PO-C001-2023-000228,2,5308.0,5308.0,"2900,1000",C001:구매대금 지급 | C001:거래처 대금 지급
019f6934-21c0-7790-8b9b-512940c76fa0,C001,2024,7,2024-07-18 01:13:07,P2P_PAYMENT,P2P,SA,automated,VendorOfficeSupplies,PAYB-202407-C001-0603,131,1024028508.0,1024028508.0,"2000,2200,2900,1000",C001:구매대금 지급 | 거래처 대금 지급 ref-BK | 거래처 대금 지급 ref-KZ | 매입채무 결제 [BK]
72d3151f-cd89-4a73-bab5-b64d788adf66,C001,2023,12,2023-12-25 10:58:41,P2P_VENDOR_INVOICE,P2P,KR,adjustment,VendorUtilities,PO-C001-2023-000160-C001-2023-KR-008658,2,74508.0,74508.0,"6400,2000",수도광열비 | 통신비 ref-KR
39cf9298-db8d-4f7b-9c9a-554c41cca1a1,C001,2022,6,2022-06-30 01:12:00,P2P_VENDOR_INVOICE,P2P,KR,automated,VendorService,PO-C001-2022-000185-C001-2022-KR-004340,7,1497249.0,1497249.0,"6700,2900,2200,2000,1160",외부 용역비 ref-KR | 전문용역비 [KR] | C001:외부 용역비 | 외부 용역비 [KR]
28a46259-16b3-48b6-b08f-6f0ab051cd9b,C001,2023,1,2023-01-15 10:56:33,P2P_VENDOR_INVOICE,P2P,KR,manual,VendorService,PO-C001-2023-001005-C001-2023-KR-000288,3,3177350.0,3177350.0,"6700,2200,1160",외부 용역비 [KR] | C001:전문용역비 | 매입세액
2ce81dbb-9603-4d69-82ed-fa7ac7fc4e71,C001,2024,10,2024-10-03 16:32:02,P2P_VENDOR_INVOICE,P2P,KR,recurring,VendorUtilities,PO-C001-2024-000273-C001-2024-KR-006727,7,167342.0,167342.0,"6400,2000,2200,1160",수도광열비 [KR] | C001:전력요금 | C001:수도광열비 | 통신비 [KR]
f1634b2f-a7f9-4e49-94b2-b84e4c9b5a42,C001,2024,10,2024-10-17 15:19:22,R2R_ACCRUAL,R2R,SA,adjustment,InternalDepartment,DOC-C001-2024-001268-C001-2024-SA-012025,3,82489389.0,82489389.0,"2200,8000",C001:미지급 비용 계상 | C001:월말 발생액
f7a83d66-f5f4-4825-9c6a-c23af7411b4e,C001,2022,7,2022-07-15 08:41:42,R2R_ACCRUAL,R2R,SA,automated,InternalDepartment,DOC-C001-2022-002578-C001-2022-SA-008125,2,576046.0,576046.0,"7100,2200",월말 발생액 |  C001:미지급 비용 계상
44f26b13-253f-46d0-85c2-edcbde77baa7,C001,2022,4,2022-04-26 18:20:24,R2R_ACCRUAL,R2R,SA,manual,InternalDepartment,DOC-C001-2022-000187-C001-2022-SA-004583,2,190000.0,190000.0,"7100,2200",C001:미지급 비용 계상 | C001:월말 발생액
66000f5b-dec6-4647-9278-f07753e0b51c,C001,2023,2,2023-02-02 00:57:17,R2R_ACCRUAL,R2R,SA,recurring,InternalDepartment,DOC-C001-2023-001327-C001-2023-SA-001204,2,2407069.0,2407069.0,"8000,2200",monthly accrual run | 미지급 비용 계상
019f6934-acd5-7ee3-b7f6-9f57c0b4d05b,C001,2024,12,2024-12-31 04:34:47,R2R_CLOSING_ENTRY,R2R,SA,automated,InternalDepartment,CLOSE-C001-2024,15,485738046542.0,485738046542.0,"4100,4000,7100,6000,6300,8000,5000,6050",연말 수익 계정 마감 | 연말 비용 계정 마감 | 연말 당기손익 이익잉여금 대체
019f6934-9413-7433-bae8-2bc47f8695d1,C001,2024,9,2024-09-30 04:34:41,R2R_MONTH_END_RECLASS,R2R,SA,automated,InternalDepartment,RECLASS-C001-2024-09,6,7364051115.0,7364051115.0,"1300,1000,2400,2120,2210",월말 대변성 자산 정상잔액 복원 | 월말 은행초과인출/신용잔액 재분류 | 월말 차변성 부채 선급/미수 재분류 | 월말 차변성 부채 정상잔액 복원
019f6934-2ef2-71a1-8b89-6f66b3ffdd04,C001,2022,11,2022-11-01 10:10:10,R2R_REVERSAL,R2R,SA,automated,InternalDepartment,ACCR-REV-C001-202210-0973,2,31700000.0,31700000.0,"2200,6700",정상 발생액 미지급 취소 | 정상 발생액 비용 취소
23cba3f4-686f-46cb-a2e4-a0350663fc04,C001,2022,3,2022-03-16 17:21:10,TRE_INTEREST_PAYMENT,TRE,BK,adjustment,Bank,PAY-C001-2022-000255,2,16813904.0,16813904.0,"7100,1000",차입금 이자 ref-BK | 차입금 이자
e40bcfdb-f6f8-40fd-9c4b-8e39dfd98f45,C001,2024,11,2024-11-18 14:38:25,TRE_INTEREST_PAYMENT,TRE,BK,automated,Lender,PAY-C001-2024-000173,2,1317201.0,1317201.0,"7100,1000",이자비용 지급 [BK] | C001:이자비용 지급
d7bb32fe-f0b9-4992-9ead-2f018731c912,C001,2024,12,2024-12-27 09:02:15,TRE_INTEREST_PAYMENT,TRE,BK,manual,Bank,PAY-C001-2024-000918,2,994000.0,994000.0,"7100,1000",C001:이자 정산 | C001:이자비용 지급
e2c3b647-9515-4300-b2c5-ba134cd3e0f4,C001,2023,11,2023-11-03 15:09:45,TRE_INTEREST_PAYMENT,TRE,BK,recurring,Bank,PAY-C001-2023-000806,2,2436999.0,2436999.0,"7100,1000",treasury interest payment | C001:차입금 이자
ef1e8636-5cd1-4d23-86ce-b621e14807a5,C001,2022,9,2022-09-30 13:00:36,TRE_INTEREST_PAYMENT,TRE,KZ,adjustment,Lender,PAY-C001-2022-000016,4,191032.0,191032.0,"7100,1000",C001:이자비용 지급 | C001:차입금 이자 | C001:이자 정산
d508660c-55a1-4adf-b5f0-83ddd3b026a7,C001,2022,8,2022-08-02 17:49:11,TRE_INTEREST_PAYMENT,TRE,KZ,automated,Lender,PAY-C001-2022-000812,2,478716.0,478716.0,"7100,1000",차입금 이자 [KZ] | 차입금 이자
c77b073f-5864-423b-a6db-5027b19e9a96,C001,2022,1,2022-01-31 16:11:58,TRE_INTEREST_PAYMENT,TRE,KZ,manual,Lender,PAY-C001-2022-001022-C001-2022-KZ-000092,2,451580.0,451580.0,"7100,1000",C001:이자 정산
4d5f150c-a813-49ac-96d1-16d641cdae92,C001,2022,5,2022-05-30 09:26:21,TRE_INTEREST_PAYMENT,TRE,KZ,recurring,Lender,PAY-C001-2022-001091,2,6034.0,6034.0,"7100,1000",C001:차입금 이자 | C001:이자 정산
cc7c795f-cfeb-496a-b4e9-7462270dd63b,C001,2022,7,2022-07-25 08:36:40,TRE_INTEREST_PAYMENT,TRE,TR,adjustment,Lender,PAY-C001-2022-000675,2,275997.0,275997.0,"7100,1000",C001:차입금 이자 | 차입금 이자 [TR]
5fbf91bd-bd13-468f-95f6-c1675c50679b,C001,2022,9,2022-09-19 05:04:03,TRE_INTEREST_PAYMENT,TRE,TR,automated,Bank,PAY-C001-2022-000241,2,428383.0,428383.0,"7100,1000",C001:차입금 이자 | C001:이자 정산
f35529cf-b113-411e-af4c-35cd64b40de6,C001,2024,6,2024-06-29 18:41:35,TRE_INTEREST_PAYMENT,TRE,TR,manual,Bank,PAY-C001-2024-000383,2,257686.0,257686.0,"7100,1000",이자 정산 | 이자 정산 [TR]
2481dcaa-1e0c-45aa-9c9a-35c6197cc2ae,C001,2024,5,2024-05-16 13:37:37,TRE_INTEREST_PAYMENT,TRE,TR,recurring,Bank,PAY-C001-2024-000842,2,665524.0,665524.0,"7100,1000",C001:차입금 이자 | 차입금 이자 ref-TR
9143739d-f12d-46db-918c-466d156e094e,C001,2024,4,2024-04-09 13:58:24,TRE_LOAN_DRAWDOWN,TRE,BK,adjustment,Bank,PAY-C001-2024-001052,2,2555900.0,2555900.0,"1000,2600",차입금 실행 ref-BK | C001:차입금 실행
56c1971b-ba25-4437-a433-06132fbe922a,C001,2022,9,2022-09-02 16:04:41,TRE_LOAN_DRAWDOWN,TRE,BK,automated,Bank,PAY-C001-2022-000950,2,493716.0,493716.0,"1000,2400",C001:대출금 입금 | C001:은행 차입
1889d297-f206-4ea3-894c-745be662b9f9,C001,2023,11,2023-11-30 15:54:37,TRE_LOAN_DRAWDOWN,TRE,BK,manual,Bank,PAY-C001-2023-000925,2,138518.0,138518.0,"1000,2600",C001:차입금 실행 | C001:대출금 입금
fa483557-b0f0-4016-a859-cf0659ada8e4,C001,2023,5,2023-05-29 16:07:51,TRE_LOAN_DRAWDOWN,TRE,BK,recurring,Lender,PAY-C001-2023-000966,4,9234001.0,9234001.0,"1000,2400,2600",loan schedule recurring run | 은행 차입 [BK] | C001:차입금 실행 | 대출금 입금 ref-BK
f30d4a64-a781-4600-89e8-809df08ff78a,C001,2024,12,2024-12-31 13:18:01,TRE_LOAN_DRAWDOWN,TRE,TR,adjustment,Bank,PAY-C001-2024-001093,2,3052653.0,3052653.0,"1000,2600",은행 차입 ref-TR | C001:은행 차입
fc3d0513-a746-44f8-8485-84f9c7ea5404,C001,2024,5,2024-05-06 16:17:31,TRE_LOAN_DRAWDOWN,TRE,TR,automated,Lender,PAY-C001-2024-000467,2,62922.0,62922.0,"1000,2600",C001:대출금 입금
7ad0ea67-39aa-4866-841f-ed04db10e363,C001,2022,9,2022-09-30 21:08:13,TRE_LOAN_DRAWDOWN,TRE,TR,manual,Bank,PAY-C001-2022-001012,2,134811.0,134811.0,"1000,2600",C001:차입금 실행 | 은행 차입
74fdd321-92b0-4d0b-9473-995f0f19e507,C001,2024,1,2024-01-09 09:51:34,TRE_LOAN_DRAWDOWN,TRE,TR,recurring,Lender,PAY-C001-2024-000774,2,1108739.0,1108739.0,"1000,2400",고객 대금 수금 ref-BK | C001:차입금 실행
