document_id,company_code,fiscal_year,fiscal_period,posting_date,semantic_scenario_id,business_process,document_type,source,counterparty_type,reference,line_count,debit_total,credit_total,top_gl_accounts,line_text_sample
40035385-208e-48a5-aee0-f1f23a860ce7,C002,2024,12,2024-12-20 14:34:46,A2R_DEPRECIATION,A2R,AF,manual,InternalDepartment,FA-C002-2024-000532-C002-2024-AF-002622,2,804923.0,804923.0,"500770,100700",상각비 계상 [AF] | 월차 감가상각 ref-AF
bd089528-bd8a-4eb5-9b69-9cedbc9807e5,C003,2024,8,2024-08-14 15:14:47,A2R_DEPRECIATION,A2R,AF,recurring,InternalDepartment,FA-C003-2024-000318-C003-2024-AF-000990,4,125000.0,125000.0,"100740,500800,500820",C003:감가상각누계액 | 감가상각누계액 | 상각비 계상 [AF]
f1ac3fe4-8264-4e26-90e2-a4110a05862c,C001,2022,12,2022-12-28 14:15:09,A2R_DEPRECIATION,A2R,SA,adjustment,Customer,JE-C001-2022-1487402-C001-2022-SA-1487402,2,841860.0,841860.0,"681100,139100",scheduled intangible amortization | offsetting normal accounting line
019e9db9-cc0d-7413-ae45-91bb59c674ba,C002,2024,7,2024-07-28 16:17:52,A2R_DEPRECIATION,A2R,SA,recurring,InternalDepartment,DEPR-202407-C002-0603,111,980707592.0,980707592.0,"500770,500760,500830,500790,6000,500780,500820,500810",상각비 계상 ref-AF | 월차 감가상각 | 감가상각누계액 [AF] | C002:월차 감가상각
7720da93-8258-4157-9b87-b3689714bd99,C001,2023,5,2023-05-31 17:03:21,A2R_DEPRECIATION,R2R,SA,adjustment,InternalDepartment,ACCR-REV-C001-202305-910813,2,51415501.0,51415501.0,"681100,139100",normal linked accrual debit | normal linked accrual credit
43568da2-cb59-4d86-a598-0002cb598d86,C003,2024,12,2024-12-31 18:07:13,A2R_DEPRECIATION,R2R,SA,automated,InternalDepartment,CLOSE-C003-2024,182,437869968515.0,437869968515.0,"4000,400000,400010,400020,400030,400040,400050,400060",연말 손익 계정 마감 | 연말 손익 이익잉여금 대체
e46bd9ab-8441-4cef-9509-bafaaa90b9e1,C001,2023,6,2023-06-30 17:15:45,A2R_DEPRECIATION,R2R,SA,manual,InternalDepartment,ACCR-REV-C001-202306-910645,2,67276991.0,67276991.0,"681100,139100",normal linked accrual debit | normal linked accrual credit
a14e5516-d1cd-4d37-abff-8fcecb116977,C002,2022,10,2022-10-02 15:25:51,H2R_PAYROLL_ACCRUAL,H2R,HR,adjustment,PayrollProvider,EXP-C002-2022-000240-C002-2022-HR-001234,2,3120271.0,3120271.0,"5200,2210",C002:직접노무비 | C002:복리후생비
2f48589a-f2b1-4b1c-8e8f-4d8beff3d7e9,C001,2022,8,2022-08-29 09:03:04,H2R_PAYROLL_ACCRUAL,H2R,HR,automated,InternalDepartment,EXP-C001-2022-000093-C001-2022-HR-000919,2,4616386.0,4616386.0,"6100,2210",C001:급여 비용 | 급여 비용 [HR]
e45b2060-5b62-4189-84e3-71cea946a809,C002,2023,11,2023-11-27 12:32:42,H2R_PAYROLL_ACCRUAL,H2R,HR,manual,InternalDepartment,EXP-C002-2023-000128-C002-2023-HR-001421,2,829420.0,829420.0,"6200,2220",월 급여 계상 ref-HR | C002:직접노무비
afd8b6e0-b37f-40e7-864e-c57605905069,C002,2024,12,2024-12-29 13:02:16,H2R_PAYROLL_ACCRUAL,H2R,HR,recurring,PayrollProvider,EXP-C002-2024-000062-C002-2024-HR-001578,2,345347.0,345347.0,"5200,2210",생산직 급여 | 급여세 예수금
23c0260e-838d-4538-9c53-ae11a58fceea,C002,2022,1,2022-01-15 15:16:36,H2R_PAYROLL_ACCRUAL,H2R,SA,automated,Employee,EXP-C002-2022-1245230-C002-2022-SA-1245230,2,3369870.0,3369870.0,"117900,1000",travel and expense advance settlement | offsetting normal accounting line
1fe6ca6c-8e02-47d3-9fe4-b3140d05eac4,C003,2022,4,2022-04-30 18:46:22,H2R_PAYROLL_ACCRUAL,R2R,SA,adjustment,InternalDepartment,ACCR-REV-C003-202204-910926,2,42153602.0,42153602.0,"6100,2000",normal linked accrual debit | normal linked accrual credit
888d44ac-84e6-45b2-925d-b64a1dfb4184,C001,2022,1,2022-01-31 18:30:30,H2R_PAYROLL_ACCRUAL,R2R,SA,manual,InternalDepartment,ACCR-REV-C001-202201-910990,2,47785454.0,47785454.0,"6100,2000",normal linked accrual debit | normal linked accrual credit
c5030fba-bf34-4061-be6a-c70e4537553f,C001,2022,11,2022-11-28 12:38:39,H2R_PAYROLL_PAYMENT,H2R,BK,adjustment,Bank,EXP-C001-2022-000208-C001-2022-BK-003459,2,359217.0,359217.0,"2120,100090",C001:급여 이체 | C001:원천세 납부
62e2864c-5dcf-4dbc-aa3e-eb410e125b82,C003,2023,4,2023-04-04 23:57:34,H2R_PAYROLL_PAYMENT,H2R,BK,automated,TaxAuthority,EXP-C003-2023-000324-C003-2023-BK-001807,3,95568.0,95568.0,"2210,100040,100010",C003:급여 이체 | 급여 미지급금 반제
c6f956a3-56dc-4a16-ae3e-0f1fb30acdf0,C002,2022,12,2022-12-28 14:45:53,H2R_PAYROLL_PAYMENT,H2R,BK,manual,Employee,EXP-C002-2022-000520,2,8508300.0,8508300.0,"2210,100040",급여 이체 [BK] | 급여 이체 ref-BK
01d9d3e9-d5e6-4a0d-a9a4-5bfe70ce2feb,C001,2024,12,2024-12-17 14:46:15,H2R_PAYROLL_PAYMENT,H2R,BK,recurring,PayrollProvider,EXP-C001-2024-000095,4,354000.0,354000.0,"1010,2120,2210",급여 미지급금 반제 [BK] | C001:급여 미지급금 반제 | 급여 미지급금 반제 ref-BK | 급여 대금 지급 ref-BK
089d7ee0-c0ae-43c1-8c88-6cad7be1ff61,C002,2024,12,2024-12-31 17:10:48,H2R_PAYROLL_PAYMENT,H2R,HR,adjustment,Employee,EXP-C002-2024-000365-C002-2024-HR-001592,4,7925883.0,7925883.0,"2120,100020,100090",C002:급여 미지급금 반제 | C002:급여 이체 | 원천세 납부 [HR] | C002:원천세 납부
87c4f609-96e0-490c-a6da-c49d14ecf8ca,C001,2022,5,2022-05-12 17:40:55,H2R_PAYROLL_PAYMENT,H2R,HR,automated,Bank,EXP-C001-2022-000361,2,1922183.0,1922183.0,"2220,100010",급여 대금 지급 | C001:급여 미지급금 반제
ff69a92d-8be6-4c87-933d-83261cac08aa,C002,2022,11,2022-11-28 15:22:57,H2R_PAYROLL_PAYMENT,H2R,HR,manual,Bank,EXP-C002-2022-000185,6,1000.0,1000.0,"2120,2210,2220,1000,100090,100060",급여 이체 | 급여 대금 지급 [HR] | 원천세 납부 ref-HR | 원천세 납부 [HR]
771fdbef-671d-421d-9c74-d65d3659dc1e,C001,2024,10,2024-10-25 18:01:11,H2R_PAYROLL_PAYMENT,H2R,HR,recurring,Employee,EXP-C001-2024-000435,3,29549.0,29549.0,"2220,100040,100080",급여 미지급금 반제 [HR] | C001:급여 미지급금 반제 | 원천세 납부 ref-HR
a5fc7cc8-4697-422b-adc5-54e9bea0bdb0,C003,2024,3,2024-03-07 23:00:03,H2R_PAYROLL_PAYMENT,H2R,KZ,adjustment,Bank,EXP-0C03-2024-000008,2,9108606.0,9108606.0,"2210,100110",C003:급여 이체 | 급여 이체
f9ef5f1f-e09f-452b-a579-6d7a6a84e2d9,C001,2022,4,2022-04-06 11:23:53,H2R_PAYROLL_PAYMENT,H2R,KZ,automated,TaxAuthority,EXP-C001-2022-000227,10,1067720.0,1067720.0,"2220,1020,2120,100040,1000,100090",C001:급여 미지급금 반제 | C001:급여 이체 | 급여 이체 [KZ] | 급여 미지급금 반제 [KZ]
f304dd22-1743-4f46-a34a-245c925fe4b8,C001,2024,2,2024-02-12 10:17:09,H2R_PAYROLL_PAYMENT,H2R,KZ,manual,Bank,EXP-C001-2024-000251,2,1426100.0,1426100.0,"2210,100100",원천세 납부 ref-KZ | 급여 대금 지급 [KZ]
7d50ec24-8408-46a8-a76a-a009bf3f0031,C001,2022,8,2022-08-30 17:44:15,H2R_PAYROLL_PAYMENT,H2R,KZ,recurring,Bank,EXP-C001-2022-000229,2,182875.0,182875.0,"2210,100030",C001:급여 대금 지급 | C001:급여 이체
019e9db9-b523-7971-9390-468823ae52fa,C002,2023,10,2023-10-25 16:46:07,H2R_PAYROLL_PAYMENT,H2R,SA,automated,PayrollProvider,PAYRUN-202310-C002-0603,141,2613946678.0,2613946678.0,"2220,2120,2210,100070",급여 이체 [KZ] | 원천세 납부 ref-KZ | C002:원천세 납부 | C002:급여 대금 지급
019e9db9-aeda-7a22-abee-3630b9c356f6,C003,2022,2,2022-02-21 08:01:19,IC_INTERCOMPANY_SALE,Intercompany,IC,automated,IntercompanyAffiliate,IC202202000053,2,356768941.0,356768941.0,"5000,2050",내부매입 - 2022년 1분기 | 내부거래 미지급금 - 내부매입 2022년 1분기
0d7d976e-8379-4837-9883-ae1171bb3f0a,C001,2022,11,2022-11-20 09:28:02,MFG_WIP_ACCOUNTING,MFG,SA,automated,ProductionOrder,MFG-C001-2022-1437205-C001-2022-SA-1437205,2,44600292.0,44600292.0,"123100,5000",normal production WIP accumulation | offsetting normal accounting line
5f75e55a-8e32-440f-aa72-5935ffa31696,C001,2024,5,2024-05-24 13:56:01,O2C_CASH_RECEIPT,O2C,BK,adjustment,Customer,SO-C001-2024-000368-C001-2024-BK-001436,2,3245828.0,3245828.0,"100060,100230",고객 대금 수금 ref-BK | 고객 대금 수금 [BK]
e63251a9-f853-4026-9618-ef83b7a24cf3,C001,2022,9,2022-09-02 17:16:49,O2C_CASH_RECEIPT,O2C,BK,automated,Customer,SO-C001-2022-000827,2,7207290.0,7207290.0,"1020,100130",C001:고객 입금 반제 | 고객 대금 수금 ref-BK
1142d502-1048-4c24-91f8-6abdfce3de89,C002,2022,1,2022-01-12 17:24:57,O2C_CASH_RECEIPT,O2C,BK,manual,Customer,SO-C002-2022-001357-C002-2022-BK-000047,2,198280999.0,198280999.0,"1010,100270",매출채권 회수 [BK] | 매출채권 회수 ref-BK
4fced5ee-feed-498a-9a2f-eecede5c4d86,C003,2022,7,2022-07-12 11:40:00,O2C_CASH_RECEIPT,O2C,BK,recurring,Customer,SO-C003-2022-000474-C003-2022-BK-003606,2,21398.0,21398.0,"100010,100130",C003:매출채권 회수
0b008eec-fa24-4b09-8033-8ffe5bd85b2c,C003,2023,7,2023-07-21 17:30:56,O2C_CASH_RECEIPT,O2C,DZ,adjustment,Customer,SO-C003-2023-001144-C003-2023-DZ-000475,2,4966643.0,4966643.0,"100090,1100",매출채권 회수 ref-DZ
15c38727-ede0-436e-bf15-129fdb231d5d,C002,2023,3,2023-03-28 08:04:47,O2C_CASH_RECEIPT,O2C,DZ,automated,Customer,SO-C002-2023-001278,2,11765277.0,11765277.0,"100090,100220",C002:고객 입금 반제 | 매출채권 회수 [DZ]
1bb912d6-d89f-4515-97a0-f55ce7081bc9,C003,2024,5,2024-05-21 12:56:27,O2C_CASH_RECEIPT,O2C,DZ,manual,Customer,SO-C003-2024-001173-C003-2024-DZ-000319,4,39550.0,39550.0,"1020,100030,100130,100210",고객 입금 반제 | C003:매출채권 회수 | 매출채권 회수 [DZ] | 매출채권 회수 ref-DZ
197a1203-b739-4d2b-89e7-434489f43bfa,C003,2022,10,2022-10-31 18:51:13,O2C_CASH_RECEIPT,O2C,DZ,recurring,Bank,SO-C003-2022-000565,2,148985.0,148985.0,"100110,100140",고객 입금 반제 [DZ] | C003:고객 입금 반제
2cde7676-84aa-4a4a-96a4-a611584e7122,C001,2024,5,2024-05-12 09:18:31,O2C_CONTRACT_ACCOUNTING,O2C,DR,automated,Customer,BILL-C001-2024-1095800-C001-2024-DR-1095800,2,254249040.0,254249040.0,"231100,1100",customer advance billing before performance | offsetting normal accounting line
4ae3cb40-7df9-4dbc-9a04-c6f12dca53c7,C001,2023,8,2023-08-28 16:55:00,O2C_CUSTOMER_INVOICE,O2C,DR,adjustment,Customer,SO-C001-2023-001085-C001-2023-DR-002687,2,558200.0,558200.0,"100140,400410",고객 매출 청구 ref-DR | C001:고객 매출 청구
a1721dcd-a768-4230-90e8-031ced9e28a5,C002,2022,1,2022-01-31 09:01:52,O2C_CUSTOMER_INVOICE,O2C,DR,automated,Customer,SO-C002-2022-001004-C002-2022-DR-000314,3,10144.0,10144.0,"100160,400220,2110",C002:매출채권 인식 | C002:제품 매출 | 매출세액
eee230ec-0e9e-47ec-9917-8e8035611aa7,C002,2022,4,2022-04-20 10:18:22,O2C_CUSTOMER_INVOICE,O2C,DR,manual,Customer,SO-C002-2022-000302-C002-2022-DR-001340,3,1259500.0,1259500.0,"100210,400480,2110",C002:매출채권 인식 | C002:고객 매출 청구 | 매출세액
83bcd81f-cda4-4844-8a04-bdf55d980ebc,C003,2024,12,2024-12-18 13:54:16,O2C_CUSTOMER_INVOICE,O2C,DR,recurring,Customer,SO-C003-2024-001160-C003-2024-DR-003309,5,40209522.0,40209522.0,"100210,100180,400020,400400,2100",C003:매출채권 인식 | C003:고객 매출 청구 | C003:제품 매출 | 고객 매출 청구
750d8359-8e62-43b6-93cb-ba255fc917ab,C002,2022,7,2022-07-31 19:17:59,P2P_EXPENSE_ACCRUAL,R2R,SA,adjustment,InternalDepartment,ACCR-REV-C002-202207-911027,2,16513180.0,16513180.0,"5000,2000",normal linked accrual debit | normal linked accrual credit
465a77d9-8c2a-4f73-98bc-b09181b3c52b,C001,2022,1,2022-01-31 19:45:15,P2P_EXPENSE_ACCRUAL,R2R,SA,manual,InternalDepartment,ACCR-REV-C001-202201-911155,2,27986681.0,27986681.0,"5000,2000",normal linked accrual debit | normal linked accrual credit
bb9dc489-91ce-461a-bb32-873ca34374e2,C001,2024,1,2024-01-15 14:46:11,P2P_PAYMENT,P2P,BK,adjustment,VendorOfficeSupplies,PO-C001-2024-001196,2,1580388.0,1580388.0,"2200,100110",구매대금 지급 [BK] | C001:매입채무 결제
646ea45f-1cef-4e2d-845a-00fc53289e7c,C003,2023,11,2023-11-14 17:02:36,P2P_PAYMENT,P2P,BK,automated,VendorUtilities,PO-C003-2023-000115,2,3437243.0,3437243.0,"2200,100080",매입채무 결제 ref-BK | 거래처 대금 지급 [BK]
fdc5d6f2-3523-41a4-850c-efe14e4c6bb6,C003,2023,4,2023-04-26 16:14:53,P2P_PAYMENT,P2P,BK,manual,VendorRawMaterial,PO-C003-2023-000747,3,2361.0,2361.0,"200140,100020,100050",거래처 대금 지급 | C003:매입채무 결제 | 매입채무 결제 ref-BK
9abaa9e0-d614-44fc-aa70-d9f0e60150f5,C001,2022,8,2022-08-17 08:48:20,P2P_PAYMENT,P2P,BK,recurring,VendorOfficeSupplies,PO-C001-2022-000233-C001-2022-BK-002374,2,90007315.0,90007315.0,"2900,100070",매입채무 결제 ref-BK | 거래처 대금 지급 [BK]
7cf2172d-32b8-4356-9bcf-6eb835b674c9,C001,2024,9,2024-09-25 17:40:49,P2P_PAYMENT,P2P,KZ,adjustment,VendorUtilities,PO-C001-2023-000734,4,563942.0,563942.0,"2000,2200,100080,1020",매입채무 결제 ref-KZ | 매입채무 결제 | 거래처 대금 지급 [KZ]
580ea235-13ba-4633-96a9-9c57195f3f72,C003,2024,11,2024-11-01 10:52:08,P2P_PAYMENT,P2P,KZ,automated,VendorUtilities,PO-C003-2024-000910-C003-2024-KZ-002966,2,7785128.0,7785128.0,"2200,100000",거래처 대금 지급 | 매입채무 결제 [KZ]
bb8ac514-2048-4f66-ad02-2dec6918915a,C003,2023,3,2023-03-31 14:42:52,P2P_PAYMENT,P2P,KZ,manual,VendorRawMaterial,PO-C003-2023-001126,2,484619511.0,484619511.0,"199100,100110",C003:매입채무 결제 | C003:구매대금 지급
558c8524-553c-47f2-8e9c-63de79dba61d,C001,2024,5,2024-05-14 09:48:27,P2P_PAYMENT,P2P,KZ,recurring,VendorOfficeSupplies,PO-C001-2024-000674-C001-2024-KZ-000903,6,117160047.0,117160047.0,"2200,200140,100110,100060,1010",C001:구매대금 지급 | 구매대금 지급 [KZ] | C001:거래처 대금 지급 | 거래처 대금 지급 ref-KZ
019e9db9-c26b-7bb1-adb7-cc8e84ff0275,C003,2022,6,2022-06-07 08:49:24,P2P_PAYMENT,P2P,SA,automated,VendorOfficeSupplies,PAYB-202206-C003-0603,131,887708863.0,887708863.0,"2200,2900,199100,2000,200010,200000,200050,200070",거래처 대금 지급 | 구매대금 지급 | 구매대금 지급 [BK] | 거래처 대금 지급 ref-BK
d6762e05-06b1-49ad-a5ae-1f672a1b6379,C002,2023,7,2023-07-27 12:30:55,P2P_VENDOR_INVOICE,P2P,KR,adjustment,VendorUtilities,PO-C002-2023-000414,3,41007.0,41007.0,"6400,200030,1160",C002:수도광열비 | 수도광열비 | 매입세액
cfe1cec5-55f5-432a-a7b7-fae37dc28da9,C003,2024,1,2024-01-18 16:56:34,P2P_VENDOR_INVOICE,P2P,KR,automated,VendorRawMaterial,PO-C003-2024-000413-C003-2024-KR-000243,3,8235757.0,8235757.0,"500060,200000,1160",원자재 입고 [KR] | 원자재 구매 [KR] | 매입세액
67f27920-a117-40bc-bf27-473a144cc6b0,C003,2023,3,2023-03-24 17:31:58,P2P_VENDOR_INVOICE,P2P,KR,manual,VendorOfficeSupplies,PO-C003-2023-001269-C003-2023-KR-001013,5,1720261.0,1720261.0,"6500,6300,200120,2200,1160",오피스 소모품 구매 | C003:사무용품 구매 | C003:복사용지 및 토너 구입 | 매입세액
e0a59ede-2c5c-4914-98c2-b74956307213,C001,2024,3,2024-03-25 18:19:03,P2P_VENDOR_INVOICE,P2P,KR,recurring,VendorRawMaterial,PO-C001-2024-000574-C001-2024-KR-001517,2,117552.0,117552.0,"100280,200120",원자재 구매 [KR] | 원재료 매입 [KR]
5c1166d2-71a2-469a-aa2d-000271a2d69a,C001,2022,12,2022-12-31 18:07:13,P2P_VENDOR_INVOICE,R2R,SA,automated,InternalDepartment,CLOSE-C001-2022,183,390801885064.0,390801885064.0,"4000,400000,400010,400020,400030,400040,400050,400060",연말 손익 계정 마감 | 연말 손익 이익잉여금 대체
46e64d12-8b0b-4bca-9d08-bb5d896a3e76,C001,2024,3,2024-03-31 16:12:24,R2R_ACCRUAL,R2R,SA,adjustment,InternalDepartment,ACCR-REV-C001-202403-910852,2,22698150.0,22698150.0,"6900,2000",normal linked accrual debit | normal linked accrual credit
087941c8-f821-4f79-8a5b-5b584a8660bd,C003,2023,12,2023-12-27 15:40:03,R2R_ACCRUAL,R2R,SA,automated,InternalDepartment,DOC-C003-2023-001399-C003-2023-SA-005848,2,96752357.0,96752357.0,"6700,200200",C003:결산 조정 | C003:미지급 비용 계상
c1f793d2-8d7f-4613-b5f6-cf0ef90ff2cf,C001,2024,9,2024-09-23 16:58:27,R2R_ACCRUAL,R2R,SA,manual,InternalDepartment,DOC-C001-2024-000639-C001-2024-SA-008888,2,18290.0,18290.0,"500910,200250",C001:미지급 비용 계상 | 결산 조정 ref-SA
763b7331-cb94-4f0e-aaa2-709d12087c03,C001,2022,12,2022-12-29 17:09:23,R2R_ACCRUAL,R2R,SA,recurring,InternalDepartment,DOC-C001-2022-001037-C001-2022-SA-013569,2,1103835.0,1103835.0,"6400,2200",monthly accrual run | 미지급 비용 계상 [SA]
9261692d-8147-4114-9211-ad11f39ae5a7,C001,2024,1,2024-01-25 08:56:50,R2R_CLOSING_ENTRY,R2R,SA,adjustment,InternalDepartment,JE-C001-2023-1622600-C001-2023-SA-1622600,2,1553725.0,1553725.0,"469100,119100",allowance reversal after collection improvement | offsetting normal accounting line
620dc0dc-2b16-4b12-b197-e16e3e728804,C002,2023,3,2023-03-27 09:54:23,R2R_CLOSING_ENTRY,R2R,SA,automated,InternalDepartment,DOC-C002-2023-000683-C002-2023-SA-003799,3,14118308.0,14118308.0,"8000,500190,300180",월말 발생액 | 결산 조정 | 월말 발생액 ref-SA
186905d4-4133-456a-a5ae-fc6205445f48,C002,2022,9,2022-09-09 17:16:46,R2R_CLOSING_ENTRY,R2R,SA,manual,InternalDepartment,DOC-C002-2022-001878-C002-2022-SA-011685,2,220480.0,220480.0,"6700,300040",C002:미지급 비용 계상 | C002:결산 조정
c08dc2b2-e8bc-48eb-b741-cee1a3e36172,C001,2023,8,2023-08-25 12:08:09,R2R_CLOSING_ENTRY,R2R,SA,recurring,InternalDepartment,DOC-C001-2023-001797,2,27699.0,27699.0,"6700,3100",C001:미지급 비용 계상 | C001:결산 조정
019e9dbc-1902-7900-b9f0-d2a360c19dc5,C003,2024,11,2024-11-30 18:53:54,R2R_MONTH_END_RECLASS,R2R,SA,automated,InternalDepartment,RECLASS-C003-2024-11,20,11194155684.0,11194155684.0,"2400,100400,100040,100030,100050,100060,100110,100100",월말 대변성 자산 정상잔액 복원 | 월말 은행초과인출/신용잔액 재분류 | 월말 차변성 부채 선급/미수 재분류 | 월말 차변성 부채 정상잔액 복원
3a913d40-8214-43f3-922f-b06486217fc0,C003,2024,8,2024-08-01 11:01:07,R2R_REVERSAL,R2R,SA,adjustment,InternalDepartment,ACCR-REV-C003-202407-910191,2,19140273.0,19140273.0,"2000,5000",normal linked accrual reversal debit | normal linked accrual reversal credit
019e9db9-d08c-7d43-88d9-0fe636818262,C003,2023,6,2023-06-01 08:18:22,R2R_REVERSAL,R2R,SA,automated,InternalDepartment,ACCR-REV-C003-202305-3637,2,36340000.0,36340000.0,"2200,6700",정상 발생액 미지급 취소 | 정상 발생액 비용 취소
8f2c20f4-8393-437f-91ca-bca9d12e335c,C002,2022,9,2022-09-01 11:05:35,R2R_REVERSAL,R2R,SA,manual,InternalDepartment,ACCR-REV-C002-202208-910595,2,80578585.0,80578585.0,"2000,5000",normal linked accrual reversal debit | normal linked accrual reversal credit
43568fa2-cb59-40ec-a599-0002cb5990ec,C003,2022,12,2022-12-31 18:07:13,TRE_INTEREST_PAYMENT,R2R,SA,automated,InternalDepartment,CLOSE-C003-2022,183,418467167142.0,418467167142.0,"4000,400000,400010,400020,400030,400040,400050,400060",연말 손익 계정 마감 | 연말 손익 이익잉여금 대체
7a56bac7-e6d9-4b90-8886-742d37c4dd8d,C003,2024,1,2024-01-08 22:54:19,TRE_INTEREST_PAYMENT,TRE,BK,adjustment,Lender,PAY-C003-2024-000267,2,5969120.0,5969120.0,"500850,100050",C003:이자 정산 | 이자 정산 ref-BK
87d8287d-b23e-4836-98c3-4f2ee1b96dfa,C003,2022,7,2022-07-22 17:25:58,TRE_INTEREST_PAYMENT,TRE,BK,automated,Lender,PAY-C003-2022-000117-C003-2022-BK-003791,2,43690.0,43690.0,"7100,100040",이자 정산 | 이자비용 지급
b49de2b7-e8f3-48cb-ac2f-8b2a4826f909,C003,2023,12,2023-12-29 12:35:56,TRE_INTEREST_PAYMENT,TRE,BK,manual,Lender,PAY-C003-2023-000606-C003-2023-BK-006937,2,177575.0,177575.0,"500860,100020",이자비용 지급 [BK] | 차입금 이자 [BK]
750a3025-0655-4b78-b53e-ef70ad8d0609,C003,2023,12,2023-12-31 15:48:33,TRE_INTEREST_PAYMENT,TRE,BK,recurring,Lender,PAY-C003-2023-000581,2,2365889.0,2365889.0,"500870,100070",treasury interest payment | C003:이자 정산
e943eed8-198b-49e8-8c79-69b74cd07df7,C003,2024,7,2024-07-29 07:10:03,TRE_INTEREST_PAYMENT,TRE,KZ,adjustment,Lender,PAY-C003-2024-000248,4,6824906.0,6824906.0,"7100,500870,100040,100070",이자비용 지급 [KZ] | 이자 정산 ref-KZ | 차입금 이자 [KZ] | C003:차입금 이자
26435443-e30b-43e8-b8c1-f5d235dc7cd7,C002,2022,3,2022-03-24 16:21:59,TRE_INTEREST_PAYMENT,TRE,KZ,automated,Bank,PAY-C002-2022-000689,2,73004.0,73004.0,"500860,1000",C002:이자 정산
6578e169-fd07-4628-a9fd-9d17426a3764,C003,2022,9,2022-09-30 12:45:56,TRE_INTEREST_PAYMENT,TRE,KZ,manual,Lender,PAY-C003-2022-000681-C003-2022-KZ-002786,2,136787500.0,136787500.0,"500870,100010",이자비용 지급 ref-KZ | 차입금 이자 ref-KZ
4a11deed-81c0-4802-b8e2-5b329676f756,C003,2022,2,2022-02-28 11:06:19,TRE_INTEREST_PAYMENT,TRE,KZ,recurring,Lender,PAY-C003-2022-000010-C003-2022-KZ-000485,2,235561.0,235561.0,"500870,1010",C003:차입금 이자 | 이자비용 지급 [KZ]
8d2b8016-7f17-4570-bd8a-99a6a352ecad,C003,2024,12,2024-12-03 15:11:09,TRE_INTEREST_PAYMENT,TRE,TR,adjustment,Lender,PAY-C003-2024-000596-C003-2024-TR-003951,2,6020351.0,6020351.0,"500860,1010",차입금 이자 ref-TR | 이자비용 지급 ref-TR
