document_id,company_code,fiscal_year,fiscal_period,posting_date,semantic_scenario_id,business_process,document_type,source,counterparty_type,reference,line_count,debit_total,credit_total,top_gl_accounts,line_text_sample
e9c9da02-2786-426e-902c-08460193b10a,C001,2022,4,2022-04-21 11:54:04,H2R_PAYROLL_PAYMENT,H2R,HR,interface,Employee,EXP-C001-2022-000563,2,376711.0,376711.0,"6200,6100",급여 지급 이체
5394f559-eec7-42d6-8340-f7d55f4884ce,C001,2024,12,2024-12-04 16:05:42,H2R_PAYROLL_PAYMENT,H2R,HR,manual,Employee,EXP-C001-2024-000625-5394f559,6,6378977.0,6378977.0,"500550,500390,500370,200230,200630,2210",급여 지급 이체
acfdbc60-adcd-4ee8-ab66-f4ca5eb8c7a9,C001,2023,3,2023-03-07 18:52:05,H2R_PAYROLL_PAYMENT,H2R,HR,recurring,Employee,EXP-C001-2023-000470-acfdbc60,2,3761000.0,3761000.0,"500650,200650",급여 지급 이체
5c1160d2-71a2-4c68-aa2c-000271a2cc68,C001,2024,12,2024-12-31 18:07:13,H2R_PAYROLL_PAYMENT,R2R,SA,automated,InternalDepartment,CLOSE-C001-2024,216,337727334399.0,337727334399.0,"4000,400000,400010,400020,400030,400040,400050,400060",급여 지급 이체
bced1433-8c12-4f69-97e0-b43430b32e79,C001,2024,9,2024-09-20 10:36:00,IC_INTERCOMPANY_SALE,Intercompany,IC,automated,IntercompanyAffiliate,IC-SVC-C003-2024-09-64186,2,24394186.0,24394186.0,"1150,4500",normal related-party service settlement
4ddfbd5d-8fd6-4f0d-9a89-bb8644c5a037,C001,2023,8,2023-08-21 15:03:00,MFG_COGS_RECOGNITION,MFG,SA,automated,InternalDepartment,MFG-COST-C001-2023-08,2,80332046.0,80332046.0,"5000,1200",normal monthly cost of sales recognition
0d4d9fac-832d-4832-9883-ac1171b73284,C001,2022,5,2022-05-24 17:05:40,MFG_WIP_ACCOUNTING,MFG,SA,automated,InternalDepartment,MFG-C001-2022-1436001-C001-2022-SA-1436001,2,2540964.0,2540964.0,"123100,5000",normal production WIP accumulation | offsetting normal accounting line
cad0b1a1-18bc-46b7-9a8e-3133a6ff4871,C001,2022,4,2022-04-21 08:35:06,O2C_CASH_RECEIPT,O2C,DZ,automated,Bank,RCP:REC-C001-0000000013,2,783627.0,783627.0,"1000,1100",Customer eceipt REC-C001-0000000013 - C-000031 | Customer Receipt REC-C001-0000000013 - C-000031
4d8a1344-8290-4b29-94b2-a4113ddb5c4c,C001,2022,4,2022-04-07 08:32:31,O2C_CONTRACT_ACCOUNTING,O2C,DR,automated,Customer,BILL-C001-2022-1075804-C001-2022-DR-1075804,2,1552860.0,1552860.0,"116100,412100",unbilled percentage-of-completion revenue | offsetting normal accounting line
f5f4ec2a-8de9-40de-950d-aa2d4c351abe,C001,2023,7,2023-07-15 12:02:16,O2C_CUSTOMER_INVOICE,O2C,DR,adjustment,Customer,INV-C001-2023-915705-C001-2023-KR-915705,2,1018200.0,1018200.0,"110010,4000",offsetting normal accounting line
f2daa99b-1984-45a3-81d7-74c8d9b20adb,C001,2023,10,2023-11-17 08:09:12,O2C_CUSTOMER_INVOICE,O2C,DR,automated,Bank,SO-C001-2023-001388-f2daa99b,5,1745644943.0,1745644943.0,"100140,100100,400750,400340,400490",C001:매출채권 양도 | C001:은은행 입금 - 전력시스템(주) GL100100-7421 | 수입 수수료 - 전력시스템(주) GL400750-7416 | 가공 용역 매출 [DR]
c7aeab38-1093-472b-8c1f-0f6531eed8f5,C001,2022,10,2022-10-19 12:59:48,O2C_CUSTOMER_INVOICE,O2C,DR,interface,Bank,SO-C001-2022-001658-c7aeab38,5,945110.0,945110.0,"100240,200550,400040,400340,400140",C001:선입금 차감 | 선수금 수령 - 2022/10월 (주)쇼핑네트웍스 제2 ref-DR | 제품 매출 - 2022/10월 (주)쇼핑네트웍스 제2 ref-DR | 임대 수익 - (주)쇼핑네트웍스 제2
77117119-3f6e-4197-a7c6-cf76fcc73328,C001,2024,3,2024-03-30 09:49:04,O2C_CUSTOMER_INVOICE,O2C,DR,manual,Bank,SO-C001-2024-000709-77117119,2,955034.0,955034.0,"100100,400730",수주 출하 완료 - (주)아리랑식품 - workflow update
55335c06-36b0-4fbb-a16c-d022e76636aa,C001,2023,9,2023-09-25 13:31:13,O2C_CUSTOMER_INVOICE,O2C,DR,recurring,Vendor,SO-C001-2023-001268-55335c06,2,30295.0,30295.0,"200560,2900",C001 이연수익 인식 - 9월
c0c0fc00-8bc0-4f53-96a3-b7899b487400,C001,2024,8,2024-08-24 14:33:00,O2C_CUSTOMER_INVOICE,O2C,SA,automated,Customer,BILL-C001-2024-REV-FLOOR-08,2,7781330657.0,7781330657.0,"1100,4000",normal revenue volume true-up
11a4f807-bcd0-4c2e-b959-6f083b4f376f,C001,2022,2,2022-02-15 15:20:15,O2C_CUSTOMER_INVOICE,O2C,WL,automated,Vendor,DEL:DLV-C001-0000000006,2,103057.0,103057.0,"5000,1200",Delivery DLV-C001-0000000006 - C-000019
5c1166d2-71a2-469a-aa2d-000271a2d69a,C001,2022,12,2022-12-31 18:07:13,O2C_CUSTOMER_INVOICE,R2R,SA,automated,InternalDepartment,CLOSE-C001-2022,215,299565696230.0,299565696230.0,"4000,400000,400010,400020,400030,400040,400050,400060",연말 손익 계정 마감 | 연말 손익 이익잉여금 대체
0a6faf89-8b15-4bf3-9309-bf98ff165a3b,C001,2023,11,2023-11-30 19:49:43,P2P_EXPENSE_ACCRUAL,R2R,SA,adjustment,InternalDepartment,ACCR-REV-C001-202311-910179,2,84761750.0,84761750.0,"5000,2000",normal linked accrual debit | normal linked accrual credit
dd362735-822c-4f1c-9eb1-bb85dccf14bf,C001,2022,7,2022-07-31 19:05:35,P2P_EXPENSE_ACCRUAL,R2R,SA,manual,InternalDepartment,ACCR-REV-C001-202207-910895,2,81720036.0,81720036.0,"5000,2000",normal linked accrual debit | normal linked accrual credit
5c8f5722-fe7c-4aa3-bc89-dc42003e2051,C001,2022,6,2022-06-16 11:18:41,P2P_GOODS_RECEIPT,P2P,WE,automated,InternalDepartment,GR:GR-C001-0000000060,2,75504.0,75504.0,"1200,2900",Goods Receipt GR-C001-0000000060 - V-000049
fb7dec66-8864-40a0-904a-b2dcf0c428f2,C001,2023,8,2023-08-21 15:03:00,P2P_INVENTORY_PURCHASE,P2P,KR,automated,VendorRawMaterial,MFG-COST-C001-2023-08,2,80332046.0,80332046.0,"1200,2000",normal inventory replenishment
15b4cc19-f8f7-49ae-83fe-eca65e2ac4b2,C001,2024,12,2024-04-06 15:29:30,P2P_PAYMENT,P2P,KZ,automated,InternalDepartment,PO-C001-2024-001735-R,2,7536676.0,7536676.0,"2900,3200",GR/IR Clearing — PO match complete | 이익잉여금 이입
91e3a973-bda1-4a65-8573-89fce3d22671,C001,2024,5,2024-05-31 14:01:43,P2P_PAYMENT,P2P,KZ,interface,Bank,PO-C001-2024-000931,2,230000.0,230000.0,"100300,200070",부재료 투입 ref-KR | 구매대금 지급 - 트럭킹프로(주) GL200070-2035 [KR]
2a6d9ca6-f699-4cc5-8947-c25a414cb35a,C001,2023,8,2023-10-25 09:54:23,P2P_PAYMENT,P2P,KZ,manual,Vendor,PO-C001-2023-000471,2,35125526.0,35125526.0,"500140,1010",직접노무비 - 트럭킹프로(주) | 보통예금 이체 - 2023/9월 ref-KR
3c0ba9d9-f55f-4423-9088-17f1140125b9,C001,2022,4,2022-09-26 12:56:35,P2P_PAYMENT,P2P,KZ,recurring,Vendor,PO-C001-2022-000863,2,4019842.0,4019842.0,"6900,100090",지급수수료 - 트럭킹프로(주) | 현금 인출 - 2022/9월 트럭킹프로(주) ref-KR
5ad2cc74-2f73-4b98-a8c7-ada72808b13a,C001,2024,11,2024-12-30 09:29:08,P2P_VENDOR_INVOICE,P2P,KR,adjustment,Vendor,PO-C001-2024-001493-5ad2cc74,4,92874.0,92874.0,"2000,500210,500150",임차료 ref-KR | advance settlement clearing | 외주가공비 - 2024/12월 | advance settlement clearing | 매입채무 인식
9065df2d-aa9d-4c5e-bdcc-e1dee061706d,C001,2023,4,2023-04-14 13:03:03,P2P_VENDOR_INVOICE,P2P,KR,automated,Vendor,PO-C001-2023-000194-9065df2d,2,4137131.0,4137131.0,"500360,2000",교육훈련비 - 상수도원 홀딩스 ref-KR | 매입채무 인식
06c6c627-bb5e-438f-b608-792cbcbeb175,C001,2024,7,2024-07-24 08:28:05,P2P_VENDOR_INVOICE,P2P,KR,interface,Bank,PO-C001-2024-001570,2,104311.0,104311.0,"100390,2000",매입채무 일괄지급 - 7월 2024 - workflow update | 매입채무 인식
9c7d095a-a73f-4ca1-9eee-2e5819c685d4,C001,2023,3,2023-03-28 09:02:14,P2P_VENDOR_INVOICE,P2P,KR,manual,Vendor,PO-C001-2023-000815,2,3574823.0,3574823.0,"500140,2000",C001:공장 가동비 - 2023/3월 로직전문 그룹 주식회사 | 매입채무 인식
faa32666-e0cb-448f-b220-2c396ab5d057,C001,2023,4,2023-04-10 10:38:45,P2P_VENDOR_INVOICE,P2P,KR,recurring,Vendor,PO-C001-2023-000848-faa32666,4,447394.0,447394.0,"2000,6900,100390",교육훈련비 [KR] | 재공품 대체 - 2023/4월 [KR] | 매입채무 인식
1f37dc99-8e36-473f-90c4-bedd118f6b6b,C001,2024,11,2024-11-29 12:33:08,P2P_VENDOR_INVOICE,P2P,SA,automated,Bank,PO-C001-2024-000531,2,37262500.0,37262500.0,"100090,1000",외화 현금 환전 [KR] | normal balancing line
5c1167d2-71a2-484d-aa2d-000271a2d84d,C001,2023,12,2023-12-31 18:07:13,P2P_VENDOR_INVOICE,R2R,SA,automated,InternalDepartment,CLOSE-C001-2023,214,334196729127.0,334196729127.0,"4000,400000,400010,400020,400030,400040,400050,400060",연말 손익 계정 마감 | 연말 손익 이익잉여금 대체
f3c4ec8a-82da-43aa-9424-b498fa2b97de,C001,2023,4,2023-04-30 16:56:32,R2R_ACCRUAL,R2R,SA,adjustment,InternalDepartment,ACCR-REV-C001-202304-911036,2,28954420.0,28954420.0,"6900,2000",normal linked accrual debit | normal linked accrual credit
81579236-82d1-47df-9c05-b6d550399c62,C001,2023,2,2023-02-28 16:20:20,R2R_ACCRUAL,R2R,SA,manual,InternalDepartment,ACCR-REV-C001-202302-911240,2,62438296.0,62438296.0,"6900,2000",normal linked accrual debit | normal linked accrual credit
44bcfb28-89f5-4f9f-93f9-a8120d8dda78,C001,2023,9,2023-09-28 09:44:51,R2R_CLOSING_ENTRY,R2R,SA,adjustment,InternalDepartment,JE-C001-2023-1639200-C001-2023-SA-1639200,2,2079980.0,2079980.0,"237100,6900",warranty and litigation provision estimate | offsetting normal accounting line
1e8467f5-aa24-482d-bd0b-51f017512998,C001,2023,5,2023-05-26 15:42:01,R2R_JOURNAL_ENTRY,A2R,AA,adjustment,Bank,FA-C001-2023-000067-1e8467f5,2,11785.0,11785.0,"100560,100600",생산설비 추가 설치 - GL100560-2893 [AA] | supporting schedule true-up | 리스자산 본계정 대체 | supporting schedule true-up
fad58f18-84d1-47e9-a886-d83c5063870b,C001,2023,6,2023-06-27 09:43:53,R2R_JOURNAL_ENTRY,A2R,AA,automated,Bank,FA-C001-2023-000264-fad58f18,2,167959.0,167959.0,"100660,100000",C001:건물 자본적지출 | 타점권 입금
9e3d1be5-cafa-4daf-ac0b-376dd0f736f1,C001,2022,4,2022-04-20 12:16:50,R2R_JOURNAL_ENTRY,A2R,AA,interface,Bank,A-C001-2022-000051,4,4947644.0,4947644.0,"100710,100630,100690,100050",C001:감가상각 수정분 | 사무용 비품 취득 - GL100630-6353 | 감가상각누계액 - 2022/4월 GL100690-3691 | 은행 입금 - 2022/4월 ref-AA
70c31387-c307-4c3c-93ea-acb88b3e305a,C001,2024,3,2024-03-28 14:17:12,R2R_JOURNAL_ENTRY,A2R,AA,manual,Bank,FA-C001-2024-000111-70c31387,3,253400.0,253400.0,"1500,100570",C001:차량운반구 구입 | 건설중인자산 본계정 대체 - GL1500-5118 [AA] | 전산장비 취득 ref-AA
8c0b83ea-d6e4-4c0f-bfe6-91627c74f3e0,C001,2022,1,2022-01-24 16:02:19,R2R_JOURNAL_ENTRY,A2R,AA,recurring,Bank,FA-C001-2022-000313-8c0b83ea,2,74852.0,74852.0,"100660,200550",AA | 유형자산 취득 - 보안 시스템
e8991ae2-8ff8-4916-9daa-b38d521429e6,C001,2022,1,2022-01-03 10:56:56,R2R_JOURNAL_ENTRY,A2R,KR,manual,Vendor,FA-C001-2022-000130,2,58477898.0,58477898.0,"200430,1000",C001 건설중인자산 본계정 대체 - 보안 강화 | normal balancing line
4eefba95-8642-4202-91c7-be55ba102adf,C001,2022,1,2022-01-03 09:31:06,R2R_JOURNAL_ENTRY,A2R,SA,manual,Bank,FA-C001-2022-000130,2,58477898.0,58477898.0,"100650,2000",C001 건설중인자산 본계정 대체 - 보안 강화 | normal balancing line
06d70a54-33ea-4e9f-8f3d-747eea2360c9,C001,2023,1,2023-01-02 17:05:15,R2R_JOURNAL_ENTRY,A2R,SA,recurring,Bank,FA-C001-2023-000154,4,790000.0,790000.0,"100550,100620,100510",BATCH-2023-02615
a1733439-8fd0-44fc-9b2b-bda989e1f64b,C001,2023,6,2023-06-17 13:27:00,R2R_JOURNAL_ENTRY,P2P,KR,automated,VendorService,TAX-C001-2023-980027,2,973000.0,973000.0,"6900,2000",normal tax accounting
a29aabac-d996-425a-be8f-db39d37eb447,C001,2022,8,2022-08-04 11:34:05,R2R_JOURNAL_ENTRY,R2R,KR,manual,Vendor,DOC-C001-2022-000387,2,91135700.0,91135700.0,"500860,200520",당좌차월 이자 [SA] | C001:선수 임대료
b8a33715-303a-43cc-bfd6-eab0e7009f6b,C001,2024,6,2024-06-05 09:33:27,R2R_JOURNAL_ENTRY,R2R,SA,adjustment,Bank,DOC-C001-2024-000130-b8a33715,2,1210159.0,1210159.0,"100330,200310",원재료 반품 수령 ref-SA | C001:단기차입금 상환 - 2024/6월
79bc9f1e-206a-4d31-a9ed-e0a5d1a84fe4,C001,2023,7,2023-07-11 16:28:57,R2R_JOURNAL_ENTRY,R2R,SA,automated,Vendor,DOC-C001-2023-000102-79bc9f1e,8,5161365.0,5161365.0,"500620,100700,100580,100240,400050,400360,200140,200320",통신료 지급 - GL500620-1063 | 월간 누계 반영 ref-SA | C001:사무용 비품 취득 - 2023/7월 | 선입금 차감 - GL100240-8227 ref-SA
22e98608-5733-4836-bf0d-05695c03017c,C001,2022,1,2022-01-18 12:07:31,R2R_JOURNAL_ENTRY,R2R,SA,interface,Vendor,DOC-C001-2022-001010-22e98608,2,3280.0,3280.0,"500700,200220",SA | 감가상각비 계상 - 1월 2022
a8f1a741-a0cd-48e8-b9dd-ee06a38ba5c9,C001,2024,12,2024-12-30 06:17:22,R2R_JOURNAL_ENTRY,R2R,SA,manual,Bank,DOC-C001-2024-000897,45,1928600.0,1928600.0,"200460,100510,100310,100790,100740,100630,100240,6200",감가상각누계액 - 2024/12월 [SA] | 통신비 - GL500250-6263 | C001:원재료 입고 | C001:이연법인세자산
66ba83fe-cbed-4dd7-bbf9-2aea1ebf7363,C001,2022,12,2022-12-22 14:21:02,R2R_JOURNAL_ENTRY,R2R,SA,recurring,Vendor,DOC-C001-2022-001382-66ba83fe,2,11865164.0,11865164.0,"500750,200110",감가상각비 계상 - 12월 2022
46db4c1d-8682-481b-9a69-bd1476920477,C001,2022,3,2022-03-01 08:04:28,R2R_REVERSAL,R2R,SA,adjustment,InternalDepartment,ACCR-REV-C001-202202-910404,2,65065389.0,65065389.0,"2000,6900",normal linked accrual reversal debit | normal linked accrual reversal credit
a6d290bb-8202-40bb-9fd4-bb54fdf7a911,C001,2024,10,2024-10-01 10:50:50,R2R_REVERSAL,R2R,SA,manual,InternalDepartment,ACCR-REV-C001-202409-910130,2,17655501.0,17655501.0,"2000,6100",normal linked accrual reversal debit | normal linked accrual reversal credit
39c4e2d8-72b0-4b21-9f03-8cecd7d142a9,C001,2023,4,2023-04-07 09:36:09,R2R_TAX_SETTLEMENT,R2R,SA,automated,TaxAuthority,SO-C001-2023-000392,2,405870.0,405870.0,"1190,3100",가지급금 정산 완료 | 유상증자 대금 납입
b21fa2a5-0af1-4e6d-ba30-90fbf1c08778,C001,2022,1,2022-01-18 14:34:50,R2R_TAX_SETTLEMENT,R2R,SA,interface,TaxAuthority,PO-C001-2022-000938,2,886642.0,886642.0,"1190,2000",출장비 가지급금 정산 | 매입채무 인식
d684074a-893d-45d6-8495-426b46c55c4a,C001,2024,12,2024-12-04 09:05:17,R2R_TAX_SETTLEMENT,R2R,SA,recurring,TaxAuthority,SO-C001-2024-000173,2,1142910.0,1142910.0,"1290,2190",대여금 회수 처리 | 미확인 입금건 가수금 처리
d26ce938-8257-4e25-95e2-a812277ccea8,C001,2023,11,2023-11-16 13:54:22,TRE_INTEREST_PAYMENT,TREASURY,SA,automated,Bank,TR-C001-2023-1434603-C001-2023-SA-1434603,2,45463680.0,45463680.0,"160100,1000",ordinary investment acquisition and disposal | offsetting normal accounting line
fc7d4e36-8522-4752-9a75-a6118c285062,C001,2024,3,2024-03-19 18:33:15,TRE_LOAN_DRAWDOWN,TREASURY,SA,automated,Employee,TR-C001-2024-1345404-C001-2024-SA-1345404,2,5840044.0,5840044.0,"117100,1000",employee and affiliate short-term lending | offsetting normal accounting line
6c0e0ac4-c138-4037-8e23-da4e6a2a39de,C001,2024,4,2024-04-30 06:24:00,TRE_TREASURY_ACTIVITY,TRE,KZ,adjustment,Vendor,PAY-C001-2024-000175-6c0e0ac4,2,1096319.0,1096319.0,"200310,100020",CP 발행 - 통합기초소재 주식회사 [KZ] | CMA 이체 - 통합기초소재 주식회사 [KZ]
d7f9ae5f-3b55-461f-8d83-7526faf882c7,C001,2024,1,2024-01-10 13:04:02,TRE_TREASURY_ACTIVITY,TRE,KZ,automated,Vendor,PAY-C001-2024-000356-d7f9ae5f,2,160000.0,160000.0,"200440,500860",C001:장기차입금 차입 - 2024/1월 프리미어문구 그룹 홀딩스 GL200440-5185 | 리스이자비용 - 2024/1월
f978a25a-9cb8-424f-888f-475825c76713,C001,2022,12,2022-12-06 15:51:16,TRE_TREASURY_ACTIVITY,TRE,KZ,interface,Vendor,,4,82078.0,82078.0,"200370,200450,1000,7100",C001:기차입금 차입 | C001:사채 상환 | 영업장 시재 정리 - KZ review | 이자비용
3559f0a4-8264-4d2e-8e78-f02c0940cefb,C001,2024,7,2024-07-01 14:22:05,TRE_TREASURY_ACTIVITY,TRE,KZ,manual,Bank,PAY-C001-2024-000146-3559f0a4,2,11660.0,11660.0,"100070,200460",현금 수령 - 2024/7월 글로벌전문 그룹(유) | C001:연불수입금융 상환 - 2024/7월 GL200460-6755
2cbe04f4-1b3f-47d1-8ebe-5cf6314f0572,C001,2023,1,2023-01-19 13:47:00,TRE_TREASURY_ACTIVITY,TRE,KZ,recurring,Vendor,PAY-C001-2023-000323-2cbe04f4,2,229089.0,229089.0,"200450,200370",KZ | 차입금 원금 상환 - Q1
